,category_name,company,effective_material,en_name,price,usage,ar_name
4775,مضادات حيوية (بنسلين),Sigma tec > jedco int. co. for pharmaceuticals,"amoxicillin,clavulanic acid",Aujed 625 mg 12 f.c. tab.,19.2,"
penicillins.penicillin with b-lactamase inhibitor",60 - ايوجيد 625مجم 12 قرص  625  12  
4776,مضادات حيوية (بنسلين),Julphar,"amoxicillin,clavulanic acid",Julmentin 2x 1gm 15 tab.,57.5,"
مضاد حيوي",6جلمنتين 2 × 1 جم 15 قرص 2 1 15 
4777,مضادات حيوية (بنسلين),Cid,"amoxicillin,clavulanic acid",Megaclavox 156mg/5ml pd. for susp. 60 ml,8.0,"
مضاد حيوي",6ميجاكلافوكس 156/5مل بودر لعمل معلق 60 مل 156/5    60 
4778,مضادات حيوية (بنسلين),Pharco,"ampicillin,flucloxacillin",Ampiflux 500mg 12 caps.,12.0,"
مضاد حيوي",6امبيفلوكس 500 مجم 12 كبسول 500 12 
4779,مضادات حيوية (بنسلين),Mup > smithkline beecham,"amoxicillin,clavulanic acid",Augmentin 375 mg 10 tab.,36.0,"
مضاد حيوي",6اوجمنتين 375 مجم 10 اقراص 375  10 
4780,مضادات حيوية (بنسلين),Rameda,"amoxicillin,clavulanic acid",Augram 228.5 mg/5ml pd. for oral suspension 60 ml,16.5,"
مضاد حيوي",6اوجرام 2285مجم معلق 60 مل 2285 /5     60 
4781,مضادات حيوية (بنسلين),Mup > smithkline beecham,amoxicillin,Amoxil forte 250 mg syrup 150 ml,11.0,"
مضاد حيوي",6اموكسيل فورت 250مجم شراب 100مل  250   150 
4782,مضادات حيوية (بنسلين),Rameda,"amoxicillin,clavulanic acid",Augram 1gm 14 tabs,67.5,"
مضاد حيوي",6اوجرام 1جرام  14 قرص مضاد حيوي 1 14 
4783,مضادات حيوية (بنسلين),Eipico,"amoxicillin,clavulanic acid",E-moxclav 228.5mg dry susp. 75 ml,24.5,"
مضاد حيوي",6ايموكسكلاف 2285مجم 75 مل معلق- 2285   75 
4784,مضادات حيوية (بنسلين),Rameda > pharmacredo,"amoxicillin,clavulanic acid",Xiclav 625gm 10 f.c. tabs.,31.5,"
مضاد حيوي",6زيكلاف 625مجم 10 اقراص 625 10  
4785,مضادات حيوية (بنسلين),Rameda > alfacure pharmaceuticals,"amoxicillin,clavulanic acid",Gardinova 156mg/5ml 70ml susp.,10.0,"
مضاد حيوي",70 - جاردينوفا 156مجم/5مل 70 مل معلق 156/5 70 
4786,مضادات حيوية (بنسلين),T3a pharma,amoxicillin,Amoxicillin clavulanate 156mg/5ml susp. 60ml,12.0,"
penicillins.monocomponent",7اموكسيسيللين كلافيلانات 156مجم/5مل معلق 60 مل   156/5  60
4787,مضادات حيوية (بنسلين),Sigma tec > andalous pharma,"amoxicillin,clavulanic acid",New-clav 457mg/5ml susp. 80ml,49.5,"
penicillins.penicillin with b-lactamase inhibitor",7نيو-كلاف 457مجم/5مل معلق 80 مل- 457/5  80
4788,مضادات حيوية (بنسلين),Rameda > novell pharma,"amoxicillin,clavulanic acid",Dexiclave 1 gm 5 f.c. tabs.,19.25,"
penicillins.penicillin with b-lactamase inhibitor",7ديكسيكلاف 1 جم 5 اقراص 1  5  
4789,مضادات حيوية (بنسلين),T3a pharma,"amoxicillin,clavulanic acid",Clavucin 600mg i.v. vial,10.0,"
مضاد حيوي",7كلافيوسين 600مجم فيال وريدي 600  
4790,مضادات حيوية (بنسلين),Sigma tec > andalous pharma,"amoxicillin,clavulanic acid",New-clav extra strength 642.9mg/5ml 50ml susp.,51.0,"
penicillins.penicillin with b-lactamase inhibitor",7نيو-كلاف 6429مجم/5مل معلق 50 مل-   6429/5 50 
4791,مضادات حيوية (بنسلين),Amoun,"amoxicillin,clavulanic acid",Hibiotic 375mg 20 tab.,66.0,"
مضاد حيوي",7هاي بيوتك 375مجم 20 قرص 375 20 
4792,مضادات حيوية (بنسلين),T3a pharma,"amoxicillin,clavulanic acid",Clavucin 1.2gm i.v.vial,18.0,"
penicillins.penicillin with b-lactamase inhibitor",7كلافوسين 12 جم فيال 12 
4793,مضادات حيوية (بنسلين),Eipico,"ampicillin,sulbactam",Novactam 250mg/5ml susp. 60 ml,34.25,"
penicillins.penicillin with b-lactamase inhibitor",7نوفاكتام 250مجم/5مل معلق 60 مل 250/5  60 
4794,مضادات حيوية (بنسلين),Al jazeera pharmaceutical,"amoxicillin,clavulanic acid",Megamox 457mg/5ml susp. 70ml,52.5,"
penicillins.penicillin with b-lactamase inhibitor",7ميجاموكس 457مجم/5مل معلق 70 مل 457/5  70
4795,مضادات حيوية (بنسلين),Eipico,"amoxicillin,clavulanic acid",E-moxclav 312 mg/5ml dry mix for oral susp. 60 ml,32.5,"
penicillins.penicillin with b-lactamase inhibitor",80 - ايموكسكلاف 312مجم/5مل 60 مل معلق- 312 /5      60 
4796,مضادات حيوية (بنسلين),Mup,"ampicillin,sulbactam",Unictam 1.5gm i.m/i.v. vial,24.0,"
penicillins.penicillin with b-lactamase inhibitor",8يونيكتام 15جم فيال حقن عضل/وريد 15 / 
4797,مضادات حيوية (بنسلين),Mash premiere,"amoxicillin,flucloxacillin",Pencillimox 500/500 mg 20 f.c. tabs.,45.0,"
مضاد حيوي",8بينسيلي موكس ٥٠٠/٥٠٠مجم ٢٠ قرص 500/500  20  
4798,مضادات حيوية (بنسلين),Rameda,"amoxicillin,clavulanic acid",Augram 228.5 mg 20 chewable tablets,35.0,"
penicillins.penicillin with b-lactamase inhibitor",8اوجرام 2285مجم 20 قرص مضغ  2285  20  
4799,مضادات حيوية (بنسلين),Pharco > novartis,"amoxicillin,clavulanic acid",Curam 1.2g vial for i.v. inj./inf.,31.5,"
مضاد حيوي يستخدم لعلاج الالتهاب الرئوي , التهاب الاذن البكتيري , التهابات المسالك البولية",8كيورام 12جم فيال للحقن/للتنقيط الوريدي 12    /
4800,مضادات حيوية (بنسلين),Rameda,"amoxicillin,clavulanic acid",Augram 312.5 mg 20 chewable tablets,35.0,"
مضاد حيوي",8أوجرام 3125 مجم  20 قرص 3125  20  
4801,مضادات حيوية (بنسلين),Misr,amoxicillin,Moxipen 500mg 12 caps.,15.0,"
penicillins.monocomponent",8موكسيبين 500مجم 12 كبسول 500 12 
4802,مضادات حيوية (بنسلين),T3a pharma,"amoxicillin,clavulanic acid",Clavucin 625mg 10 f.c.tab.,24.0,"
penicillins.penicillin with b-lactamase inhibitor",8كلافيوسين 625مجم 10 قرص  625 10 
4803,مضادات حيوية (بنسلين),Rameda > delta pharma,"amoxicillin,flucloxacillin",Amoflux 125/125mg 12 caps.,8.25,"
penicillins.penicillin with b-lactamase inhibitor",8اموفلوكس 125/125 مجم 12 كبسولة 125/125 12 
4804,مضادات حيوية (بنسلين),Misr,amoxicillin 250 gm,Moxypen 250 mg 12 cap,5.9,"
مضاد حيوي",8موكسيبن  250 مجم 12 كبسول 250  12 
4805,مضادات حيوية (بنسلين),Sedico,"amoxicillin,clavulanic acid",Magnabiotic 1gm 10 f.c. tabs.,46.5,"
penicillins.penicillin with b-lactamase inhibitor",90 - ماجنابيوتيك 1جم 10 اقراص 1 10  
4806,مضادات حيوية (بنسلين),Rameda > novell pharma,"amoxicillin,clavulanic acid",Dexiclave 625 mg 12 f.c. tabs.,127.5,"
بنسلين بشري , مضاد حيوي",9ديكسكلاف 625 مجم 12 اقراص  625  12  
4807,مضادات حيوية (بنسلين),Mup > smithkline beecham,"ampicillin,cloxacillin",Ampiclox 500mg 12caps.,8.6,"
penicillins.penicillin with b-lactamase inhibitor",9امبيكلوكس 500 مجم 12 كبسولة 500 12
4808,مضادات حيوية (بنسلين),Pharco > pfizer,"ampicillin,sulbactam",Unasyn 250mg/5ml susp. 60 ml,49.5,"
penicillins.penicillin with b-lactamase inhibitor",9يوناسين 250مجم/5مل معلق شرب 60 مل 250/5  60 
4809,مضادات حيوية (بنسلين),Sandoz > novartis,"amoxicillin,clavulanic acid",Curam 312.5 mg/5ml pd. for oral susp. 75ml,38.0,"
penicillins.penicillin with b-lactamase inhibitor",9كيورام 3125 / 5 مل معلق 75 مل 3125 /5     75
4810,مضادات حيوية (بنسلين),Eipico,"amoxicillin,flucloxacillin",Flumox 1gm i.m/i.v. vial,12.75,"
penicillins.penicillin with b-lactamase inhibitor",9فلوموكس 1جم فيال عضل/وريد  1 / 
4811,مضادات حيوية (بنسلين),Pharco > novartis,"amoxicillin,clavulanic acid",Curam 642.9mg/5ml pd. for oral susp. 75ml,52.5,"
penicillins.penicillin with b-lactamase inhibitor",9كيورام 6429 مجم / 5 مل معلق 75 مل 6429/5     75
4812,مضادات حيوية (بنسلين),Misr > al rowad pharmaceutical industrial co.,"amoxicillin,clavulanic acid",Larynclave 250/62 pd. for oral susp. 70ml,12.0,"
penicillins.penicillin with b-lactamase inhibitor",9لارينكلاف 250/62 معلق 70 مل 250/62     70
4813,مضادات حيوية (بنسلين),Mup > smithkline beecham,"amoxicillin,clavulanic acid",Augmentin 312 mg/5ml susp. 80 ml,48.0,"
مضاد حيوي",9اوجمنتين 312مجم/5مل معلق 80 مل 312 /5  80 
4814,مضادات حيوية (بنسلين),Sandoz > novartis,"amoxicillin,clavulanic acid",Curam 457mg/5ml pd. for oral susp. 70ml,45.0,"
مضاد حيوي",9كيورام 457مجم /5مل معلق 70 مل 457/5     70
4815,مضادات حيوية (بنسلين),Sigma tec,"amoxicillin,clavulanic acid",Clavosigma 875/125mg 10 f.c. tabs.,36.0,"
penicillins.penicillin with b-lactamase inhibitor",100 - كلافوسيجما 875/125مجم 10 قرص  875/125 10  
4816,حمض الفوليك,Pharco,folic acid,Folicap 0.5mg 24 capsules,6.0,"
مكمل غذائي بحمض الفوليك",فوليكاب 05مجم 24 كبسولة 05 24 
4817,حمض الفوليك,Safe pharma > pharco,folic acid,Folicap 2.5mg 24 cap.,11.0,"
علاج فقر الدم الناتج عن نقص حمض الفوليك , فقر الدم اثناء الحمل , يقلل من الاثار الجانبية الناتجة عن دواء الميثوتركسات",فوليكاب 25مجم 24 كبسولة 25 24 
4818,حمض الفوليك,Copad pharma,"folic acid,iron",Intrafer 30 tablets,45.0,"
اقراص لعلاج الانيميا , علاج نقص الحديد , مصدر للكالسيوم , مقوي للمناعة",انترافير 30 قرص 30 
4819,حمض الفوليك,Eimc > nerhadou international co.,"iron,zinc,copper,molybdenum,vitamin b1,vitamin b2,vitamin b6,vitamin b12,folic acid,biotin,vitamin c",Ferrotron 30 caps,88.5,"
مكمل غذائي غني بالحديد.",فيروترون 30 كبسولة 30 
4820,حمض الفوليك,Multicare,"polysaccharide iron complex,folic acid,vitamin b12",Irolamin 30 caps.,57.0,"
مكمل غذائي غني بالحديد وحمض الفوليك لعلاج الأنيميا.",ايرولامين 30 كبسولة 30 
4821,حمض الفوليك,Eipico,"ferrous sulphate,folic acid",Ferrofol vit z 30 cap,18.5,"
مصدر للحديد , مصدر للفوليك اسيد , علاج الانيميا , مصدر للطاقة , علاج نقص الحديد",فيروفول فيت- زد 30كبسولة   30 
4822,حمض الفوليك,Pharma zad > famila medifood,"folic acid,vitamin b complex",Foliplex 24 lozenges,35.0,"
مكمل غذائي , فيتامينات متعددة , مصدر للطاقة",فوليبلكس 24 قطعة 24 
4823,حمض الفوليك,Misr,"ferrous fumarate,folic acid",Folifer 30 tab,7.2,"
حالات الانيميا , علاج نقص الحديد , نقص الفوليد في الجسم",فوليفير 30 قرص 30 
4824,حمض الفوليك,Medcare > vortex pharmaceuticals,"folic acid,vitamin b12",Folex 24 chew. tabs.,40.0,"
فيتامينات حمض الفوليك",فوليكس 24 قرص للمضغ 24  
4825,حمض الفوليك,Copad pharma,"folic acid,iron",Intrafer 30 tablets,45.0,"
anemia.iron supplement combined with folic acid and calcium",10 - انترافير 30 قرص 30 
4826,حمض الفوليك,Med care > drug pharma egypt,"ferrous fumerate,folic acid,vitamin c,zinc,copper,magnesium",Feramix 24 tabs,75.0,"
علاج الانيميا , علاج نقص الحديد في الجسم , مقوي للمناعة",1فيرامكس 24 قرص  24 
4827,حمض الفوليك,انتاج :,Iron - folic acid - vitamin C,Feramix chewable pills fortified with iron folic acid vitamin c 24 pills,75.0,"
حديد وحمض الفوليك وفيتامين سي - للأنيميا و للحوامل ونقص الحديد",1فيراميكس 24 كبسولة للمضغ غنية بالحديد وحمض الفوليك وفيتامين سي          24 
4828,حمض الفوليك,Averroes pharma-egypt,"iron,zinc,copper,vitamin(b6,b12),folic acid",Averoferoz 30 cap,60.0,"
anemia.iron supplement combined with folic acid",1افيروفيروز 30 كبسولة 30 
4829,حمض الفوليك,Eimc > nerhadou international co.,"iron,zinc,copper,molybdenum,vitamin b1,vitamin b2,vitamin b6,vitamin b12,folic acid,biotin,vitamin c",Ferrotron 20 caps,53.7,"
مكمل غذائي بالحديد لعلاج الانيميا
,لعلاج حالات الانيميا الشديدة ونقص الحديد ,وتساقط الشعر الناتج عن الانيميا ,وحالات الضعف العام والخمول والاجهاد",1فيروترون 20 كبسولة 20 
4830,حمض الفوليك,Now >,l-methylfolate,Methyl folate 1000 mcg 90 tabs.(illegal import),0.0,"
مصدر للفوليك اسيد , مصدر للطاقة , يؤخذ في الحمل لتقوية اعصاب الحامل و الجنين",1ميثيل فوليت 1000 ميكروجرام 90 قرص   1000  90 ( )
4831,حمض الفوليك,Life extension >,l-methylfolate,Optimized folate 1000 mcg 100 tabs.(illegal import),0.0,"
مكمل غذائي بحمض الفوليك",1اوبيميزد فوليت 1000مكجم 100 قرص مستورد  1000  100 ( )
4832,حمض الفوليك,Misr,"ferrous fumarate,folic acid",Folifer 30 tab.,7.2,"
علاج الانيميا , مصدر للحديد , مقوي للمناعة",1فوليفير 30 قرص 30 
4833,حمض الفوليك,Mepaco,folic acid,Folic acid 500mcg 20 tab.,7.5,"
folic acid supplement",1حمض فوليك 500مكجم 20 قرص  500 20 
4834,حمض الفوليك,Mina pharm > schwarz,"ferrous glycine sulphate complex,folic acid",Ferro sanol gyn 30 cap.,39.0,"
يحتوى على الحديد وحمض الفوليك لعلاج الأنيميا",1فيروسانول جين 30 كبسولة   30 
4835,حمض الفوليك,Multicare,"ferrous fumarate,zinc,copper,pyridoxine,folic acid,vitamin b12",Irofol 30 caps.,30.0,"
anemia.iron supplement combined with folic acid",20 - ايروفول 30 كبسولة 30 
4836,حمض الفوليك,Mina pharm > robapharm,"folic acid,iron",Gyno-tardyferon 80mg 10 slow rel. sugar coated tab.,6.0,"
anemia.iron supplement combined with folic acid",2جينو-تارديفرون 80مجم 10 اقراص- 80 10     
4837,حمض الفوليك,Mina pharm,"ferrous glycine sulphate complex,folic acid",Ferroduonal gyn 30 caps.,39.0,"
يحتوي على الحديد , علاج الانميا",2فيروديونال جين 30 كبسولة  30 
4838,حمض الفوليك,Amoun,"ferrous fumarate,folic acid",Ferrol 10 f.c. tablet,2.0,"
anemia.iron supplement combined with folic acid",2فيرول 10 اقراص 10  
4839,حمض الفوليك,Global pharmaceutical industries,leucovorin calcium=folinic acid=calcium folinate,Calcifolinon 10mg/ml vial im / iv inf.,35.0,"
folic acid supplement",2كالسيفولينون ١٠ مجم/ملي  10/   /  
4840,حمض الفوليك,Nutrixia > falcon group,"multivitamins,minerals",Ferotex 24 tabs,44.0,"
anemia.iron supplement combined with folic acid",2فيروتكس 24 قرص 24 
4841,حمض الفوليك,Julphar,"ferrous sulphate,folic acid",Folicron 30 caps.,12.6,"
anemia.iron supplement combined with folic acid",2فوليكرون 30 كبسولة 30 
4842,حمض الفوليك,Puritans pride,folic acid,Folic acid 800 mcg 250 tablets (illegal import),0.0,"
folic acid supplement",2فوليك اسيد 800 ميكروجرام 250 قرص مستورد   800  250  ( )
4843,حمض الفوليك,Cell pharm gmbh-germany > germa pharm,leucovorin calcium=folinic acid=calcium folinate,Calcium folinate stada 10mg/ml (100mg) vial,75.0,"
folic acid supplement",2كالسيوم فولينيت ستادا 10مجم/مل - 100مجم فيال   10/ (100) 
4844,حمض الفوليك,Sigma,"iron,folic,vitamins,copper,manganese,betaine",Iron complex 30 caps.,27.0,"
anemia.iron supplement combined with folic acid",2ايرون كومبلكس 30 كبسولة  30 
4845,حمض الفوليك,Hikma specialized pharmaceuticals,leucovorin calcium=folinic acid=calcium folinate,Nyrin 50mg/5ml 5 sol. in amp. for i.v inj.,260.0,"
folic acid supplement",30 - نيرين 50مجم/5مل 5 محلول امبول 50/5 5      
4846,حمض الفوليك,Global pharmaceutical industries,leucovorin calcium=folinic acid=calcium folinate,Calcifolinon 50 mg vial im / iv inf.,35.0,"
folic acid derivative",3كالسيفولينون 50 مجم فيال 50    /  
4847,حمض الفوليك,Nerhadou international co.,"iron,zinc,copper,molybdenum,vitamin b1,vitamin b2,vitamin b6,vitamin b12,folic acid,biotin,vitamin c",Ferrotron children 10 sachets,50.0,"
anemia.iron supplement combined with folic acid",3فيروترون اطفال 10 اكياس  10 
4848,حمض الفوليك,Egyptian pharmaceutical industry > alsama pharm,"iron,zinc,copper,molybdnum,vitamin (b1,b2,b6,b12),folic acid,biotin,vitamin c",Iro-f 20 chew. tabs.,50.0,"
anemia.iron supplement combined with folic acid",3ايرو اف 20 قرص مضغ- 20  
4849,حمض الفوليك,Memphis,folic acid,Folic acid 5mg 30 tab.,15.75,"
folic acid supplement",3فوليك اسيد 5مجم 30 قرص  5 30 
4850,حمض الفوليك,Arabcomed-egypt > biocapital pharma,leucovorin calcium=folinic acid=calcium folinate,Folinobiogen 100mg/10ml vial,65.0,"
folic acid supplement",3فولينوبيوجين 100 مجم / 10 مل فيال 100/10 
4851,حمض الفوليك,Amoun,folic acid,Folic acid 5mg 10 tab. (n/a),1.5,"
folic acid supplement",3فوليك اسيد 5مجم 10 اقراص  5 10  (/)
4852,حمض الفوليك,Eipico,folic acid,Folic acid 5mg 20 tab.,10.5,"
folic acid supplement",3فوليك اسيد 5مجم 20 قرص   5 20 
4853,حمض الفوليك,Spimaco > eimc,"folic acid,iron",Ferose-f 30 chewable tab.,42.0,"
anemia.iron supplement combined with folic acid",3فروز اف 30 قرص مضغ - 30  
4854,حمض الفوليك,Wasserburger arzneimittel work > pharmakon pharmaceuticals,leucovorin calcium=folinic acid=calcium folinate,Bendafolin 10mg/ml soln. for i.m./i.v. inj. or inf.,270.0,"
folic acid supplement",3بندافولين 10 مجم / مل 10/   /   
4855,حمض الفوليك,Alexandria,"ferrous fumarate,folic acid,vitamin c",Fumiron plus 30 caps.,3.1,"
anemia.iron supplement combined with folic acid",40 - فيوميرون بلس 30 كبسولة   30 
4856,حمض الفوليك,Puritans pride,folic acid,Folic acid 400 mcg 250 tablets (illegal import),0.0,"
folic acid supplement",4فوليك اسيد 400 ميكروجرام 250 قرص  400  250  ( )
4857,حمض الفوليك,Arabcomed-egypt > biocapital pharma,leucovorin calcium=folinic acid=calcium folinate,Folinobiogen 50mg/5ml vial(n/a yet),35.0,"
مصدر للفوليك اسيد ,مصدر للكالسيوم , مكمل غذائي , مصدر للطاقة",4فلوينوبيوجين 50 مجم / 5 مل فيال  50/5 (/ )
4858,حمض الفوليك,Orion pharma-finland > s.m. pharma,leucovorin calcium=folinic acid=calcium folinate,Calcium folinate 30mg/10ml amp(n/a),160.0,"
folic acid supplement",4كالسيوم فولينيت 30مجم/10مل امبولات  30/10 (/)
4859,حمض الفوليك,Sandoz > novartis scientific office,leucovorin calcium=folinic acid=calcium folinate,Calcium folinate 50mg/5ml 5 amps.,187.5,"
folic acid supplement",4فولينات الكالسيوم 50 مجم / 5 مل 5 امبول  50/5 5 
4860,حمض الفوليك,Pharopharma,folic acid,Folic 0.8mg 50 tab.,13.5,"
folic acid supplement",4فوليك 08مجم 50 قرص 08 50 
4861,حمض الفوليك,Cell pharm gmbh-germany > germa pharm,leucovorin calcium=folinic acid=calcium folinate,Calcium folinate stada 10mg/ml (500mg) vial,270.0,"
folic acid supplement",4كالسيوم فولينيت ستادا 10مجم/مل 500 مجم فيال   10/ (500) 
4862,حمض الفوليك,El nile.,folic acid,Folic acid 5mg 50 tab.,26.25,"
folic acid supplement",4فوليك اسيد 5مجم 50 قرص  5 50 
4863,حمض الفوليك,Delta grand pharma > napha,"ferrous fumarate(iron),folic acid,vitamin b12",Haemactin 20 caps.,36.0,"
anemia.iron supplement combined with folic acid",4هايماكتين 20 كبسولة 20 
4864,حمض الفوليك,Egpi > dkt,"carbonyl iron,folic acid,zinc sulphate",Folibonin 30 caps.,18.0,"
anemia.iron supplement combined with folic acid",4فوليبونين 30 كبسولة 30 
4865,حمض الفوليك,Eipico,"ferrous sulphate,folic acid",Ferrofol 30 caps.,6.0,"
anemia.iron supplement combined with folic acid",50 - فيروفول 30 كبسولة 30 
4866,حمض الفوليك,Egpi,"folic acid,iron,calcium",Infapro 20 tabs.,15.6,"
anemia.iron supplement combined with folic acid and calcium",5انفابرو 20 قرص 20 
4867,حمض الفوليك,Wasserburger arzneimittel work > pharmakon pharmaceuticals,leucovorin calcium=folinic acid=calcium folinate,Bendafolin 50mg soln. for i.m./i.v. inj. or inf.,37.5,"
folic acid supplement",5بندافولين 50 مجم / مل 50   /   
4868,حمض الفوليك,Shanxi pude pharm. > acdima international trading,leucovorin calcium=folinic acid=calcium folinate,Calcium folinate 50mg vial powder for inj.,37.5,"
folic acid supplement",5كالسيوم فولينات 50مجم فيال بودرة للحقن   50    
4869,حمض الفوليك,Cell pharm gmbh-germany > germa pharm,leucovorin calcium=folinic acid=calcium folinate,Calcium folinate stada 10mg/ml (200mg) vial,150.0,"
folic acid supplement",5فولينات الكالسيوم 10 مجم/مل فيال    10/ (200) 
4870,حمض الفوليك,Arabcomed-egypt > biocapital pharma,leucovorin calcium=folinic acid=calcium folinate,Folinobiogen 300mg/30ml vial(n/a yet),100.0,"
folic acid supplement",5فولينوبيوجين 300 مجم / 30 مل فيال 300/30 (/ )
4871,حمض الفوليك,Hospira inc.-uk > pfizer scientific office,leucovorin calcium=folinic acid=calcium folinate,Calcium folinate 50mg/5ml (300mg) vial,140.0,"
folic acid supplement",5فولينات الكالسيوم 50 مجم / 5 مل فيال  50/5 (300) 
4872,حمض الفوليك,El nile.,folic acid,Folic acid 5mg 30 tab.,15.75,"
folic acid",5فوليك اسيد 5مجم 30 قرص  5 30 
4873,حمض الفوليك,Medcare elobour for a2m medical > a2m medical,"iron,vitamin b complex,vitamin c,folic acid,lactoferrin",Lanoro 10 sachets,88.0,"
ferrous fumerate 48%   vitamin b1 43%   vitamin b6 29%   vitamin b12 33%   folic acid 50%   lactoferrin 100mg n.s  vitamin c 50%",5لانورو 10 اكياس  10 
4874,حمض الفوليك,Misr,"ferrous fumarate,folic acid",Folifer 30 tab.,7.2,"
anemia.iron supplement combined with folic acid",5فوليفير 30 قرص  30 
4875,حمض الفوليك,Royal link pharma,"folic acid,iron,vitamin c",Womafolic 30 tabs.,36.0,"
anemia.iron supplement combined with folic acid",60 - ومافوليك 30 قرص 30 
4876,مضاد طفيليات,Amoun,nifuroxazide,Antinal 200mg 24 capsules,26.0,"
مطهر معوي لعلاج الاسهال للكبار",انتينال 200 مجم 24 كبسولة 200 24 
4877,مضاد طفيليات,Sanofi,metronidazole,Flagyl 500mg 20 tablets,12.0,"
مطهر معوي - اسهال - نزلات معوية",فلاجيل 500مجم 20 قرص 500 20 
4878,مضاد طفيليات,Hikma,ornidazole,Ornivoda 500mg 10 tablets,27.5,"
مضاد للطفيليات , مضاد للبروتوزوا",اورنيفودا 500مجم 10 اقراص 500 10 
4879,مضاد طفيليات,Sanofi,metronidazole,Flagyl 125mg/5ml 100 ml suspension,13.0,"
مطهر معوي لعلاج الاسهال",فلاجيل 125مجم/5مل 100 مل معلق 125/5 100  
4880,مضاد طفيليات,Chemipharm,ornidazole,Ornidaz 500mg 10 f.c. tab.,27.6,"
antiprotozoal",اورنيداز 500مجم 10 اقراص 500 10  
4881,مضاد طفيليات,Eva pharma,hydroxychloroquine sulphate,Hydroxytoid 200 mg 20 f.c. tabs,40.0,"
اقراص لعلاج الديدان __ علاج الحكة والالتهابات الناتجة من الالتهابات",هيدروكسيتويد 200مجم 20 قرص 200  20  
4882,مضاد طفيليات,El-obour,secnidazole,Opinidazole 1000mg 8 f.c.tab.,43.25,"
مضاد للبكتيريا",اوبينيدازول 1000مجم 8 اقراص 1000 8 
4883,مضاد طفيليات,Mina pharm,"ciprofloxacin,metronidazole",Ciprodiazole 500/500mg 20 f.c. tabs,78.0,"
antibiotic quinolone with antiprotozoal",سيبروديازول 500/500مجم 20 قرص 500/500 20  
4884,مضاد طفيليات,Amriya,metronidazole,Amrizole 500mg 20 tab,12.0,"
مطهر معوي لحالات الاسهال",امريزول 500مجم 20 قرص 500 20 
4885,مضاد طفيليات,Mina pharm,hydroxychloroquine sulphate,Hydroquine 200mg 20 tab.,40.0,"
مضاد للطفيليات , مضاد للملاريا",10 - هيدروكين 200مجم 20 قرص 200 20 
4886,مضاد طفيليات,انتاج :,diiodohydroxy quinoline 250 mg,Enteroquin 250mg 1 strip,4.0,"
يساعد في حالات الديدان __ يقلل الالتهابات والحكة الناتجة من الديدان",1انتروكين 250مجم 1 شريط 250 1 
4887,مضاد طفيليات,Eipico,secnidazole,Secnidazole 500 mg 4 tab.,9.0,"
مضاد للطفيليات",1سيكنيدازول 500مجم 4 اقراص 500  4 
4888,مضاد طفيليات,Sigma > aspin pharmaceutical,secnidazole,Cipazole fort 1 gm 2 tab.,13.5,"
antiprotozoal",1سيبازول فورت 1جم 2 قرص  1  2 
4889,مضاد طفيليات,Memphis,"ciprofloxacin,tinidazole",Cipro plus 10 tab.,22.0,"
مضاد حيوي",1سيبرو بلس 10 قرص  10 
4890,مضاد طفيليات,Amriya,metronidazole,Amrizole 250mg 20 tab,10.5,"
علاج الطفيليات.",1امريزول 250 مجم 20 قرص 250 20 
4891,مضاد طفيليات,Egyphar,secnidazole,Amebazol 1gm 2 f.c. tabs.,13.5,"
مضاد للطفيليات , علاج عدوي الجهاز الهضمي , علاج عدوي المهبل ومجري البول",1اميبازول 1جم 2 قرص 1 2  
4892,مضاد طفيليات,Mup,metronidazole,Flagellat forte 200mg/5ml  100ml susp,12.0,"
antiprotozoal",1فلاجيلات فورت 200 مجم/5مل 100مل معلق  200/5  100 
4893,مضاد طفيليات,Organopharma,"ciprofloxacin,tinidazole",Tinifloxacin 10 tab.,39.75,"
علاج عدوي الجهاز البولي , علاج عدوي الصدر والرئة , علاج العدوي المهبلية والتهابات بطانة الرحم",1تينيفلوكساسين 10 اقراص 10 
4894,مضاد طفيليات,Pharopharma > wockhardt,"norfloxacin,tinidazole",Conaz 10 f.c. tab. (n/a),37.0,"
antibiotic quinolone with antiprotozoal",1كوناز 10 اقراص 10   (/)
4895,مضاد طفيليات,Global napi pharmaceuticals > queen pharma international,"norfloxacin,tinidazole",Norfloxacin-tz 400/600 mg 10 f.c.tab.,20.4,"
مضاد حيوي",20 - نورفلوكساسين 400/600مجم 10 اقراص- 400/600  10 
4896,مضاد طفيليات,Memphis,metronidazole,Metrozole 250mg 20 tab.,4.75,"
antiprotozoal.nitroimidazole",2ميتروزول 250مجم 20 قرص  250 20 
4897,مضاد طفيليات,Arab drug company (ADCO),diiodohydroxy quinoline,Enteroquin 250mg 20 tab,8.0,"
مضاد للكائنات التي تسمي البروتوزوا __ يساعد علي قتلها __ تقليل الالتهابات و الحكة",2انتروكين 250مجم 20اقراص 250 20 
4898,مضاد طفيليات,Amriya > sanofi aventis,metronidazole,Flagyl 0.5% i.v. infusion,20.4,"
antiprotozoal.nitroimidazole",2فلاجيل 05% محلول وريدي 05%  
4899,مضاد طفيليات,Sanofi,secnidazole,Flagentyl 500mg 4 f.c. tabs.,21.6,"
antiprotozoal",2فلاجنتيل 500مجم 4 اقراص 500 4  
